,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj(emprecip).30,2.06619484675,0.25696690382,1.63764035694,1.88249023697,2.03907291875,2.22279406589,2.63666634408,0.00758199093973
a_subj(emprecip).31,2.51546186258,0.210021654439,2.12583233968,2.37156592517,2.51010799529,2.64963322913,2.96174016615,0.00524064528359
a_subj(emprecip).32,2.23730750987,0.17244928111,1.91868152784,2.12333518382,2.23023349002,2.34098784569,2.61408913214,0.00428106911493
a_subj(reciprocity).0,1.59662949654,0.281392597876,1.12447300893,1.3978977027,1.56576347425,1.7600344894,2.22785710362,0.00950904701809
a_subj(reciprocity).1,2.09088046813,0.155722185795,1.81711605598,1.97779907578,2.08039928793,2.19357333565,2.41631983189,0.00354798386757
a_subj(reciprocity).2,1.94665692864,0.155177696714,1.66592393251,1.83964657604,1.93818807049,2.03985123014,2.27498039456,0.00393535323569
a_subj(reciprocity).3,1.90947777322,0.152563413686,1.63329365991,1.801499043,1.90340489641,2.00717682933,2.22913051285,0.00381491264749
a_subj(reciprocity).4,1.98571740883,0.245838626245,1.57136626123,1.81021969057,1.96379641492,2.14534305454,2.53456781883,0.00568487839619
a_subj(reciprocity).5,1.69584249765,0.179000712925,1.38283528066,1.57392773837,1.68245678178,1.81149507943,2.09098085006,0.00429874361692
a_subj(reciprocity).6,1.70557062613,0.151278665271,1.43549169664,1.5996640423,1.69561723185,1.80524862282,2.01874725664,0.00389840998111
a_subj(reciprocity).7,1.73600690327,0.134896613012,1.49259625247,1.6411428447,1.72773909805,1.82557620731,2.0240567512,0.00374484529362
a_subj(reciprocity).8,1.61713786786,0.127446274273,1.37724535058,1.52832218563,1.61362899826,1.70311565394,1.87868994472,0.00329159563463
a_subj(reciprocity).9,2.29379437178,0.212660926692,1.91412403126,2.14109046178,2.28189973727,2.42908494733,2.75601181318,0.00538131702807
a_subj(reciprocity).10,2.21392060439,0.246356589902,1.77923902629,2.0445409008,2.20121905034,2.36337968935,2.75885457719,0.00660319633171
a_subj(reciprocity).11,1.52653216055,0.130889991911,1.29338939391,1.4348366711,1.51883920226,1.60670601125,1.8131295187,0.00418146470543
a_subj(reciprocity).12,2.08887117789,0.153854192246,1.80961909233,1.98186990183,2.08326647016,2.18452436976,2.41170681286,0.0036836339636
a_subj(reciprocity).13,1.61609918242,0.27600364872,1.16869631386,1.41851659629,1.58680259288,1.78093324195,2.25371937342,0.00937040961706
a_subj(reciprocity).14,2.40806727489,0.179778702828,2.08954926337,2.28227762499,2.39832364677,2.52619153961,2.78569768348,0.00418974409915
a_subj(reciprocity).15,1.62047585632,0.167534107947,1.32414143879,1.49976412962,1.61143517536,1.73097263431,1.98803532276,0.00493200694908
a_subj(reciprocity).16,2.36758228069,0.270585789029,1.89618151871,2.17833882165,2.34620689871,2.53150878026,2.96376797342,0.00697707187513
a_subj(reciprocity).17,1.20561871412,0.120456782772,0.98408929008,1.12460589692,1.19922920771,1.28464524991,1.45253900427,0.0036713054795
