ID;trialno;condition;rt;self_poss_loss;other_poss_gain;diff_diff;resp_code
1;1;control;1913;320;220;540;1
1;2;control;1661;380;20;400;1
1;3;control;1487;240;300;540;0
1;4;control;1402;380;20;400;0
1;5;control;2200;100;380;480;0
1;6;control;2223;220;320;540;1
1;7;multi-motive;1327;340;180;520;1
1;8;multi-motive;1344;300;240;540;1
1;9;multi-motive;1106;380;60;440;1
1;10;control;2155;380;40;420;0
1;11;control;1387;100;380;480;1
1;13;multi-motive;1423;380;100;480;1
1;14;multi-motive;2264;380;40;420;1
1;16;control;1215;220;320;540;1
1;18;control;1597;380;60;440;1
1;19;control;1264;180;340;520;0
1;20;control;1678;380;100;480;1
1;21;control;1021;300;240;540;1
1;22;control;2079;380;100;480;1
1;23;control;967;20;380;400;1
1;24;control;2007;60;380;440;0
1;25;control;1060;180;340;520;1
1;26;control;1244;360;160;520;1
1;27;control;1264;320;220;540;0
1;29;control;1158;120;360;480;0
1;30;control;1207;360;160;520;0
1;31;multi-motive;910;100;380;480;1
1;32;multi-motive;1098;380;60;440;1
1;33;multi-motive;1243;180;340;520;1
1;34;control;1402;340;180;520;1
1;36;control;1543;160;360;520;0
1;37;multi-motive;1021;220;320;540;1
1;38;multi-motive;1142;380;40;420;1
1;39;multi-motive;1003;20;380;400;1
1;41;multi-motive;1386;60;380;440;1
1;43;control;1433;240;300;540;1
1;44;control;1311;120;360;480;1
1;45;control;1017;40;380;420;0
1;46;multi-motive;1155;240;300;540;1
1;47;multi-motive;884;360;120;480;1
1;48;multi-motive;805;280;280;560;1
1;49;multi-motive;707;380;20;400;1
1;50;multi-motive;1236;180;340;520;1
1;51;multi-motive;969;320;220;540;1
1;53;multi-motive;1816;40;380;420;1
1;54;multi-motive;2106;300;240;540;1
1;55;multi-motive;953;40;380;420;1
1;56;multi-motive;1446;380;20;400;1
1;57;multi-motive;1072;280;280;560;1
1;58;multi-motive;1270;20;380;400;1
1;59;multi-motive;1082;60;380;440;1
1;60;multi-motive;869;320;220;540;1
1;61;multi-motive;904;240;300;540;1
1;62;multi-motive;1020;340;180;520;1
1;63;multi-motive;960;220;320;540;1
1;64;multi-motive;791;160;360;520;1
1;65;multi-motive;1269;360;120;480;1
1;66;multi-motive;832;120;360;480;1
1;67;multi-motive;2110;360;160;520;1
1;68;multi-motive;1079;360;160;520;1
1;69;multi-motive;856;380;100;480;1
1;70;control;1855;280;280;560;1
1;71;control;1020;360;120;480;0
1;72;control;1149;60;380;440;1
1;73;control;989;280;280;560;0
1;74;control;1090;300;240;540;0
1;75;control;1417;160;360;520;1
1;76;multi-motive;1450;120;360;480;1
1;77;multi-motive;842;100;380;480;1
1;78;multi-motive;1764;160;360;520;1
1;79;control;1105;40;380;420;1
1;80;control;1098;20;380;400;0
1;81;control;1256;360;120;480;0
1;82;control;835;380;40;420;1
1;83;control;883;380;60;440;0
1;84;control;834;340;180;520;1
2;1;reciprocity;1149;240;300;540;0
2;2;reciprocity;1422;160;360;520;1
2;3;reciprocity;1387;100;380;480;1
2;4;empathy;1875;100;380;480;0
2;5;empathy;2665;380;60;440;1
2;6;empathy;1413;160;360;520;1
2;7;empathy;2510;120;360;480;0
2;8;empathy;1386;380;20;400;1
2;9;empathy;1747;280;280;560;1
2;10;reciprocity;1877;380;40;420;1
2;11;reciprocity;2618;340;180;520;1
2;12;reciprocity;2671;360;120;480;0
2;13;reciprocity;1392;40;380;420;1
2;14;reciprocity;1276;60;380;440;1
2;16;empathy;1478;40;380;420;1
2;17;empathy;2766;280;280;560;1
2;18;empathy;1838;380;100;480;0
2;19;reciprocity;2102;340;180;520;0
2;20;reciprocity;1316;20;380;400;1
2;21;reciprocity;2610;60;380;440;0
2;22;reciprocity;3011;220;320;540;1
2;23;reciprocity;2191;380;60;440;0
2;24;reciprocity;2240;40;380;420;0
2;25;reciprocity;1660;380;60;440;0
2;26;reciprocity;3793;380;40;420;0
2;27;reciprocity;2063;360;160;520;0
2;28;reciprocity;1767;240;300;540;1
2;29;reciprocity;2123;380;20;400;0
2;30;reciprocity;2334;380;20;400;1
2;31;empathy;2453;360;160;520;1
2;32;empathy;3031;380;40;420;1
2;33;empathy;2886;360;120;480;1
2;34;empathy;2376;160;360;520;0
2;35;empathy;3319;120;360;480;0
2;36;empathy;2372;380;40;420;1
2;37;reciprocity;1923;380;100;480;1
2;38;reciprocity;2653;380;100;480;1
2;40;empathy;2257;60;380;440;1
2;41;empathy;1659;320;220;540;1
2;43;empathy;1788;20;380;400;1
2;44;empathy;2022;220;320;540;0
2;45;empathy;1127;320;220;540;1
2;46;reciprocity;1456;120;360;480;1
2;47;reciprocity;1721;280;280;560;1
2;48;reciprocity;3302;180;340;520;1
2;49;reciprocity;1293;160;360;520;1
2;51;reciprocity;2482;300;240;540;1
2;52;reciprocity;2502;180;340;520;1
2;53;reciprocity;1627;360;160;520;0
2;54;reciprocity;1530;280;280;560;1
2;55;empathy;1812;360;160;520;1
2;57;empathy;1841;180;340;520;1
2;58;empathy;1807;340;180;520;1
2;60;empathy;3249;240;300;540;0
2;61;reciprocity;2638;360;120;480;0
2;63;reciprocity;1521;220;320;540;1
2;64;empathy;1592;100;380;480;1
2;65;empathy;1325;60;380;440;1
2;66;empathy;2736;380;100;480;1
2;67;empathy;2472;40;380;420;1
2;68;empathy;2366;180;340;520;1
2;69;empathy;1017;380;60;440;0
2;70;reciprocity;2071;300;240;540;0
2;71;reciprocity;2022;20;380;400;1
2;72;reciprocity;1687;320;220;540;1
2;73;empathy;1919;240;300;540;0
2;74;empathy;1204;20;380;400;1
2;76;empathy;1717;300;240;540;1
2;77;empathy;1995;380;20;400;1
2;78;empathy;1981;360;120;480;1
2;79;empathy;2163;220;320;540;1
2;80;empathy;1941;300;240;540;1
2;81;empathy;1927;340;180;520;0
2;82;reciprocity;2455;100;380;480;1
2;83;reciprocity;1793;120;360;480;1
2;84;reciprocity;1697;320;220;540;1
3;1;reciprocity;1656;380;100;480;0
3;2;reciprocity;1852;180;340;520;0
3;3;reciprocity;1704;60;380;440;1
3;4;empathy;1929;60;380;440;1
3;5;empathy;1609;120;360;480;1
3;6;empathy;1876;340;180;520;0
3;7;reciprocity;1999;160;360;520;0
3;8;reciprocity;2438;20;380;400;1
3;9;reciprocity;2093;240;300;540;1
3;10;reciprocity;2118;320;220;540;1
3;11;reciprocity;2004;380;20;400;0
3;12;reciprocity;1821;360;160;520;0
3;13;reciprocity;1556;20;380;400;1
3;14;reciprocity;1848;280;280;560;0
3;15;reciprocity;1425;40;380;420;1
3;16;empathy;1017;60;380;440;1
3;17;empathy;1831;320;220;540;1
3;18;empathy;2213;380;100;480;0
3;19;reciprocity;2252;380;60;440;0
3;20;reciprocity;2507;380;60;440;0
3;22;reciprocity;1659;380;20;400;0
3;23;reciprocity;2031;340;180;520;0
3;24;reciprocity;1935;220;320;540;0
3;25;reciprocity;1103;380;40;420;0
3;26;reciprocity;1098;360;120;480;0
3;27;reciprocity;1503;100;380;480;0
3;28;empathy;1697;240;300;540;1
3;29;empathy;1884;280;280;560;1
3;30;empathy;1697;40;380;420;1
3;31;reciprocity;1617;240;300;540;0
3;32;reciprocity;2407;40;380;420;1
3;33;reciprocity;1463;340;180;520;0
3;34;empathy;2004;300;240;540;0
3;35;empathy;1933;280;280;560;1
3;36;empathy;1385;380;100;480;0
3;37;empathy;2083;180;340;520;0
3;39;empathy;1735;380;60;440;0
3;40;empathy;1806;360;160;520;0
3;41;empathy;2537;360;160;520;1
3;42;empathy;1744;360;120;480;0
3;43;empathy;1787;320;220;540;0
3;45;empathy;1873;160;360;520;1
3;47;reciprocity;2109;120;360;480;0
3;48;reciprocity;2053;280;280;560;1
3;49;empathy;1649;380;40;420;0
3;50;empathy;2390;100;380;480;1
3;52;empathy;1149;380;60;440;0
3;53;empathy;1702;360;120;480;1
3;54;empathy;1401;180;340;520;1
3;55;reciprocity;1446;120;360;480;1
3;56;reciprocity;2058;360;160;520;0
3;57;reciprocity;2041;160;360;520;0
3;59;empathy;949;300;240;540;0
3;60;empathy;2062;120;360;480;0
3;61;reciprocity;1905;320;220;540;0
3;62;reciprocity;2134;60;380;440;1
3;63;reciprocity;1308;380;100;480;0
3;64;reciprocity;1962;360;120;480;0
3;66;reciprocity;1584;300;240;540;0
3;68;empathy;1464;20;380;400;1
3;69;empathy;885;40;380;420;1
3;70;empathy;1182;380;40;420;0
3;71;empathy;1370;340;180;520;0
3;72;empathy;1423;380;20;400;0
3;73;empathy;1358;100;380;480;1
3;74;empathy;1142;160;360;520;1
3;75;empathy;2039;240;300;540;0
3;76;empathy;1196;220;320;540;0
3;77;empathy;1095;380;20;400;0
3;78;empathy;2412;20;380;400;1
3;79;reciprocity;2120;180;340;520;1
3;80;reciprocity;1829;380;40;420;0
3;81;reciprocity;3128;220;320;540;1
3;84;reciprocity;2054;300;240;540;1
4;1;multi-motive;1494;20;380;400;1
4;2;multi-motive;2783;380;60;440;0
4;4;control;1140;280;280;560;1
4;5;control;933;120;360;480;1
4;6;control;2124;180;340;520;1
4;7;multi-motive;1700;160;360;520;1
4;8;multi-motive;1397;20;380;400;1
4;9;multi-motive;2161;380;100;480;0
4;10;multi-motive;1260;360;160;520;1
4;11;multi-motive;1271;240;300;540;1
4;12;multi-motive;1446;220;320;540;1
4;13;multi-motive;1868;40;380;420;1
4;14;multi-motive;1576;360;120;480;0
4;15;multi-motive;911;120;360;480;1
4;16;control;1337;20;380;400;1
4;17;control;1207;360;120;480;1
4;18;control;1013;40;380;420;1
4;20;control;2631;380;100;480;1
4;21;control;859;360;160;520;1
4;22;multi-motive;925;300;240;540;1
4;23;multi-motive;824;340;180;520;1
4;24;multi-motive;909;280;280;560;1
4;25;multi-motive;1011;380;40;420;1
4;26;multi-motive;886;380;60;440;1
4;27;multi-motive;939;360;120;480;1
4;28;multi-motive;937;40;380;420;1
4;29;multi-motive;2087;320;220;540;1
4;30;multi-motive;1910;380;100;480;0
4;31;multi-motive;3541;380;20;400;0
4;33;multi-motive;3283;100;380;480;1
4;34;control;2416;380;40;420;0
4;35;control;1795;100;380;480;1
4;36;control;2853;380;100;480;1
4;37;control;1572;120;360;480;1
4;38;control;2563;380;20;400;0
4;39;control;1584;380;60;440;0
4;42;multi-motive;1390;180;340;520;1
4;44;control;2540;240;300;540;1
4;45;control;1811;220;320;540;0
4;46;multi-motive;2341;160;360;520;1
4;47;multi-motive;2403;240;300;540;1
4;48;multi-motive;2960;380;40;420;0
4;49;multi-motive;3327;340;180;520;0
4;50;multi-motive;2284;280;280;560;1
4;51;multi-motive;1972;220;320;540;1
4;52;control;1617;60;380;440;1
4;53;control;2860;340;180;520;0
4;56;control;1839;220;320;540;1
4;57;control;2919;320;220;540;1
4;58;control;2999;300;240;540;1
4;60;control;2763;160;360;520;1
4;61;control;3912;240;300;540;0
4;62;control;1049;40;380;420;1
4;63;control;2441;360;160;520;0
4;64;multi-motive;2141;320;220;540;1
4;65;multi-motive;1217;100;380;480;1
4;66;multi-motive;1309;120;360;480;1
4;68;multi-motive;2427;380;20;400;0
4;69;multi-motive;1313;60;380;440;1
4;70;control;1381;280;280;560;1
4;71;control;3185;300;240;540;0
4;72;control;861;60;380;440;1
4;73;control;1642;340;180;520;1
4;74;control;1520;320;220;540;0
4;75;control;1803;20;380;400;1
4;76;control;1248;380;40;420;0
4;77;control;1209;380;20;400;0
4;78;control;1227;160;360;520;1
4;79;multi-motive;1326;360;160;520;0
4;80;multi-motive;2148;300;240;540;1
4;81;multi-motive;1229;60;380;440;1
4;82;control;1584;380;60;440;0
4;83;control;994;100;380;480;1
4;84;control;1840;360;120;480;0
5;2;control;2370;100;380;480;1
5;4;control;2806;280;280;560;1
5;7;control;3507;240;300;540;1
5;8;control;3571;40;380;420;1
5;9;control;2237;120;360;480;1
5;10;control;2785;60;380;440;1
5;11;control;2821;380;40;420;1
5;12;control;1470;340;180;520;1
5;13;multi-motive;2101;40;380;420;1
5;14;multi-motive;1409;220;320;540;1
5;15;multi-motive;2669;380;40;420;1
5;16;multi-motive;964;180;340;520;1
5;17;multi-motive;1785;300;240;540;1
5;18;multi-motive;1314;380;40;420;1
5;19;multi-motive;1197;340;180;520;1
5;20;multi-motive;1549;180;340;520;1
5;21;multi-motive;1408;320;220;540;1
5;22;multi-motive;1053;280;280;560;1
5;23;multi-motive;1275;60;380;440;1
5;24;multi-motive;1539;280;280;560;1
5;25;multi-motive;842;160;360;520;1
5;26;multi-motive;1219;160;360;520;1
5;28;control;1176;360;160;520;1
5;30;control;906;20;380;400;1
5;31;control;1141;320;220;540;1
5;32;control;1322;340;180;520;1
5;33;control;1014;220;320;540;1
5;34;multi-motive;1097;380;100;480;1
5;35;multi-motive;1059;20;380;400;1
5;36;multi-motive;915;360;120;480;1
5;37;multi-motive;1027;40;380;420;1
5;38;multi-motive;1074;100;380;480;1
5;39;multi-motive;1954;20;380;400;1
5;40;multi-motive;1870;120;360;480;1
5;41;multi-motive;1933;380;60;440;1
5;42;multi-motive;2034;380;100;480;1
5;43;multi-motive;1319;300;240;540;1
5;44;multi-motive;1116;340;180;520;1
5;45;multi-motive;1943;360;160;520;1
5;46;control;1803;220;320;540;1
5;47;control;1912;20;380;400;1
5;48;control;1754;320;220;540;1
5;49;control;2008;60;380;440;1
5;50;control;1088;280;280;560;1
5;51;control;796;380;100;480;1
5;52;multi-motive;1335;100;380;480;1
5;53;multi-motive;1502;360;120;480;1
5;55;control;1847;160;360;520;1
5;56;control;1107;120;360;480;1
5;57;control;2220;380;60;440;1
5;58;multi-motive;1038;240;300;540;1
5;59;multi-motive;823;120;360;480;1
5;60;multi-motive;1193;380;20;400;1
5;62;multi-motive;924;60;380;440;1
5;63;multi-motive;838;360;160;520;1
5;64;control;1157;300;240;540;1
5;65;control;1186;40;380;420;1
5;66;control;692;240;300;540;1
5;67;control;689;180;340;520;1
5;68;control;902;100;380;480;1
5;69;control;1007;380;60;440;1
5;70;control;731;360;120;480;1
5;72;control;1591;160;360;520;1
5;73;control;901;180;340;520;1
5;74;control;1681;380;100;480;1
5;75;control;797;380;40;420;1
5;76;control;1931;380;20;400;1
5;77;control;938;380;20;400;1
5;78;control;808;300;240;540;1
5;79;multi-motive;1015;220;320;540;1
5;80;multi-motive;2294;380;20;400;1
5;81;multi-motive;1305;320;220;540;1
5;83;multi-motive;1548;380;60;440;1
5;84;multi-motive;972;240;300;540;1
6;1;multi-motive;1926;380;40;420;1
6;2;multi-motive;2379;240;300;540;1
6;4;multi-motive;1658;280;280;560;1
6;5;multi-motive;2093;280;280;560;1
6;6;multi-motive;1873;320;220;540;1
6;7;control;1982;300;240;540;1
6;8;control;1556;340;180;520;1
6;9;control;1998;280;280;560;1
6;10;multi-motive;2126;360;160;520;1
6;11;multi-motive;1637;20;380;400;1
6;12;multi-motive;1917;180;340;520;1
6;14;control;1087;180;340;520;1
6;15;control;1821;240;300;540;1
6;16;control;1993;380;40;420;1
6;17;control;1757;380;100;480;1
6;18;control;1465;120;360;480;1
6;19;control;1333;320;220;540;1
6;20;control;1104;40;380;420;1
6;21;control;2438;380;60;440;1
6;23;control;1756;220;320;540;1
6;24;control;2405;380;20;400;0
6;25;control;1364;240;300;540;1
6;26;control;1123;280;280;560;1
6;27;control;1472;120;360;480;1
6;28;control;3491;360;160;520;0
6;29;control;1047;20;380;400;1
6;30;control;2013;340;180;520;1
6;31;control;2050;160;360;520;1
6;32;control;2576;380;20;400;1
6;33;control;2783;360;160;520;1
6;34;control;2749;360;120;480;0
6;35;control;1206;100;380;480;1
6;36;control;1194;40;380;420;1
6;37;multi-motive;2824;160;360;520;1
6;38;multi-motive;1753;220;320;540;1
6;39;multi-motive;3054;380;40;420;0
6;40;multi-motive;1047;100;380;480;1
6;41;multi-motive;2064;300;240;540;1
6;42;multi-motive;3351;380;60;440;0
6;44;multi-motive;2187;20;380;400;1
6;45;multi-motive;1090;60;380;440;1
6;46;control;2422;320;220;540;1
6;47;control;2089;360;120;480;1
6;48;control;1680;220;320;540;1
6;49;multi-motive;2722;340;180;520;1
6;50;multi-motive;1822;220;320;540;1
6;51;multi-motive;2654;380;20;400;0
6;52;multi-motive;869;40;380;420;1
6;53;multi-motive;1789;360;160;520;1
6;54;multi-motive;1305;180;340;520;1
6;55;control;2033;380;40;420;0
6;56;control;1491;300;240;540;1
6;57;control;1084;60;380;440;1
6;58;control;882;160;360;520;1
6;59;control;1349;100;380;480;1
6;61;control;2228;380;60;440;0
6;62;control;2089;380;100;480;1
6;64;control;1062;60;380;440;1
6;65;control;1609;180;340;520;1
6;66;control;1157;20;380;400;1
6;67;multi-motive;995;100;380;480;1
6;69;multi-motive;2168;360;120;480;1
6;70;multi-motive;1811;300;240;540;1
6;71;multi-motive;1078;120;360;480;1
6;72;multi-motive;2435;380;20;400;0
6;73;multi-motive;1534;160;360;520;1
6;74;multi-motive;2202;320;220;540;1
6;75;multi-motive;1653;240;300;540;1
6;76;multi-motive;1141;60;380;440;1
6;77;multi-motive;1532;40;380;420;1
6;78;multi-motive;2104;120;360;480;1
6;80;multi-motive;2542;380;100;480;1
6;81;multi-motive;1425;340;180;520;1
6;82;multi-motive;2636;380;60;440;0
6;83;multi-motive;3743;360;120;480;1
6;84;multi-motive;1485;380;100;480;1
7;1;multi-motive;2366;320;220;540;1
7;2;multi-motive;1609;20;380;400;1
7;3;multi-motive;1140;100;380;480;1
7;4;control;1719;380;40;420;0
7;5;control;2209;320;220;540;1
7;6;control;1497;360;120;480;0
7;7;multi-motive;2438;40;380;420;0
7;8;multi-motive;2121;380;100;480;0
7;9;multi-motive;2000;360;120;480;0
7;10;control;1512;100;380;480;1
7;11;control;1174;40;380;420;1
7;12;control;1913;380;20;400;0
7;13;control;1598;160;360;520;1
7;14;control;2062;340;180;520;0
7;16;multi-motive;1992;360;120;480;1
7;17;multi-motive;1885;380;40;420;0
7;19;multi-motive;1383;280;280;560;1
7;20;multi-motive;2001;380;20;400;0
7;21;multi-motive;1187;240;300;540;1
7;22;control;1708;320;220;540;1
7;23;control;2259;160;360;520;0
7;24;control;1397;60;380;440;1
7;25;control;1625;380;40;420;0
7;28;control;1336;380;60;440;0
7;29;control;2244;300;240;540;1
7;30;control;2411;380;100;480;0
7;31;control;1884;180;340;520;1
7;32;control;1805;380;100;480;0
7;33;control;2026;40;380;420;1
7;34;control;1691;380;60;440;0
7;35;control;1943;240;300;540;1
7;36;control;2363;280;280;560;1
7;37;control;2141;100;380;480;1
7;38;control;1820;220;320;540;1
7;40;control;1438;20;380;400;1
7;41;control;1058;20;380;400;1
7;42;control;1764;360;160;520;0
7;43;multi-motive;1217;120;360;480;1
7;44;multi-motive;2089;360;160;520;0
7;46;control;1447;120;360;480;1
7;47;control;1135;380;20;400;0
7;48;control;1903;180;340;520;1
7;49;multi-motive;1349;240;300;540;0
7;50;multi-motive;1432;380;100;480;0
7;51;multi-motive;1690;280;280;560;1
7;52;control;1797;60;380;440;1
7;53;control;1391;240;300;540;1
7;54;control;1795;340;180;520;0
7;55;multi-motive;1660;380;60;440;0
7;56;multi-motive;1223;160;360;520;1
7;57;multi-motive;1172;40;380;420;1
7;58;control;1395;280;280;560;1
7;59;control;2022;120;360;480;1
7;60;control;1568;360;160;520;0
7;61;control;1754;220;320;540;1
7;62;control;1506;300;240;540;0
7;63;control;1624;360;120;480;0
7;64;multi-motive;1563;180;340;520;1
7;65;multi-motive;2174;360;160;520;1
7;66;multi-motive;1700;220;320;540;1
7;67;multi-motive;1395;60;380;440;1
7;68;multi-motive;1778;120;360;480;1
7;69;multi-motive;2248;380;20;400;0
7;70;multi-motive;1350;180;340;520;1
7;71;multi-motive;883;20;380;400;1
7;73;multi-motive;2046;380;40;420;0
7;74;multi-motive;1378;300;240;540;1
7;75;multi-motive;2312;340;180;520;1
7;76;multi-motive;1252;160;360;520;1
7;78;multi-motive;1517;340;180;520;0
7;79;multi-motive;1984;300;240;540;0
7;80;multi-motive;2117;220;320;540;1
7;81;multi-motive;1300;100;380;480;1
7;82;multi-motive;1594;380;60;440;0
7;83;multi-motive;2448;320;220;540;1
7;84;multi-motive;1607;60;380;440;1
8;1;empathy;2417;320;220;540;0
8;2;empathy;3016;40;380;420;1
8;3;empathy;2723;120;360;480;1
8;5;empathy;2544;380;40;420;0
8;6;empathy;3186;380;60;440;0
8;7;empathy;2170;60;380;440;1
8;8;empathy;1834;20;380;400;1
8;9;empathy;1504;100;380;480;1
8;10;reciprocity;1788;380;20;400;0
8;11;reciprocity;1749;40;380;420;1
8;12;reciprocity;2030;380;40;420;0
8;13;empathy;2035;380;20;400;0
8;14;empathy;2306;40;380;420;1
8;15;empathy;1618;320;220;540;1
8;16;empathy;2211;240;300;540;0
8;17;empathy;1627;180;340;520;1
8;18;empathy;1959;360;160;520;1
8;19;reciprocity;2258;100;380;480;0
8;20;reciprocity;1846;300;240;540;1
8;21;reciprocity;1429;120;360;480;1
8;22;empathy;1503;100;380;480;1
8;23;empathy;1234;300;240;540;1
8;24;empathy;2481;380;100;480;1
8;25;empathy;1610;160;360;520;0
8;26;empathy;2324;360;120;480;0
8;27;empathy;1906;220;320;540;1
8;30;reciprocity;1591;340;180;520;0
8;31;reciprocity;2272;160;360;520;0
8;32;reciprocity;1285;360;120;480;0
8;33;reciprocity;1917;280;280;560;0
8;34;reciprocity;1828;60;380;440;0
8;35;reciprocity;1603;180;340;520;0
8;36;reciprocity;2503;380;100;480;1
8;37;reciprocity;2024;180;340;520;1
8;38;reciprocity;1528;60;380;440;1
8;39;reciprocity;2367;320;220;540;0
8;40;empathy;2582;340;180;520;1
8;41;empathy;1726;60;380;440;1
8;42;empathy;1938;380;40;420;0
8;43;empathy;2359;360;120;480;0
8;44;empathy;2221;220;320;540;1
8;45;empathy;1701;20;380;400;1
8;46;reciprocity;2313;240;300;540;0
8;47;reciprocity;2185;380;40;420;0
8;48;reciprocity;2596;20;380;400;1
8;49;reciprocity;2693;380;100;480;0
8;50;reciprocity;2349;300;240;540;1
8;51;reciprocity;1955;380;60;440;0
8;52;empathy;2679;180;340;520;1
8;53;empathy;2440;240;300;540;1
8;54;empathy;2069;380;20;400;0
8;55;reciprocity;2456;40;380;420;1
8;56;reciprocity;2268;240;300;540;1
8;57;reciprocity;2079;280;280;560;0
8;58;reciprocity;2337;160;360;520;1
8;59;reciprocity;1897;360;160;520;1
8;60;reciprocity;2499;340;180;520;0
8;61;reciprocity;1995;380;20;400;0
8;62;reciprocity;2716;320;220;540;1
8;63;reciprocity;2579;360;120;480;0
8;64;empathy;2947;280;280;560;0
8;65;empathy;1964;360;160;520;1
8;66;empathy;2410;280;280;560;1
8;67;empathy;2856;380;60;440;0
8;68;empathy;2299;120;360;480;1
8;69;empathy;3636;380;100;480;0
8;71;empathy;2805;160;360;520;1
8;73;reciprocity;2146;20;380;400;1
8;74;reciprocity;1830;360;160;520;0
8;75;reciprocity;2578;100;380;480;1
8;77;reciprocity;1753;380;60;440;0
8;78;reciprocity;2952;220;320;540;0
8;79;reciprocity;2342;220;320;540;1
8;80;reciprocity;2756;120;360;480;1
8;82;empathy;2430;300;240;540;0
8;83;empathy;2381;340;180;520;0
9;1;reciprocity;1995;380;20;400;0
9;2;reciprocity;1846;380;100;480;0
9;3;reciprocity;1195;220;320;540;1
9;4;empathy;1062;360;160;520;0
9;5;empathy;1147;280;280;560;1
9;6;empathy;1598;180;340;520;1
9;7;empathy;1558;160;360;520;1
9;8;empathy;1896;280;280;560;0
9;9;empathy;1261;20;380;400;1
9;10;reciprocity;1255;240;300;540;1
9;11;reciprocity;1723;320;220;540;1
9;12;reciprocity;1058;100;380;480;1
9;13;reciprocity;2652;360;160;520;1
9;15;reciprocity;1814;60;380;440;1
9;16;empathy;1508;240;300;540;0
9;17;empathy;1892;380;20;400;0
9;18;empathy;2171;380;40;420;0
9;19;empathy;1251;100;380;480;1
9;20;empathy;1052;40;380;420;1
9;21;empathy;1600;180;340;520;1
9;22;empathy;1122;360;120;480;0
9;23;empathy;1521;40;380;420;1
9;24;empathy;1223;380;100;480;1
9;25;reciprocity;1733;280;280;560;1
9;26;reciprocity;755;380;40;420;0
9;27;reciprocity;1503;340;180;520;0
9;28;empathy;1121;360;160;520;0
9;31;reciprocity;1507;40;380;420;1
9;32;reciprocity;1415;360;120;480;1
9;33;reciprocity;1492;180;340;520;1
9;34;reciprocity;1705;180;340;520;0
9;35;reciprocity;1031;380;20;400;0
9;36;reciprocity;1299;360;120;480;0
9;37;empathy;1272;220;320;540;0
9;38;empathy;1344;120;360;480;1
9;39;empathy;1346;380;60;440;0
9;40;empathy;1468;20;380;400;1
9;41;empathy;1102;160;360;520;1
9;42;empathy;1544;120;360;480;1
9;43;reciprocity;1830;380;60;440;0
9;44;reciprocity;1280;240;300;540;0
9;45;reciprocity;2004;340;180;520;0
9;46;reciprocity;1299;20;380;400;1
9;47;reciprocity;1908;320;220;540;0
9;48;reciprocity;868;100;380;480;1
9;49;reciprocity;2202;160;360;520;1
9;50;reciprocity;1522;280;280;560;1
9;52;empathy;1041;380;20;400;0
9;53;empathy;2105;360;120;480;0
9;54;empathy;1025;340;180;520;0
9;55;reciprocity;941;120;360;480;1
9;57;reciprocity;1481;380;100;480;0
9;58;empathy;2031;240;300;540;1
9;59;empathy;1518;60;380;440;0
9;60;empathy;1067;380;60;440;0
9;61;reciprocity;1858;120;360;480;1
9;62;reciprocity;1713;380;40;420;0
9;63;reciprocity;921;160;360;520;1
9;64;reciprocity;1739;300;240;540;1
9;65;reciprocity;1685;380;60;440;0
9;66;reciprocity;1465;60;380;440;1
9;67;empathy;1332;60;380;440;1
9;68;empathy;1039;100;380;480;1
9;69;empathy;799;300;240;540;0
9;70;empathy;928;220;320;540;1
9;71;empathy;1979;300;240;540;1
9;74;reciprocity;2023;360;160;520;1
9;75;reciprocity;1129;220;320;540;1
9;76;empathy;1233;380;100;480;0
9;77;empathy;919;320;220;540;0
9;78;empathy;1941;320;220;540;1
9;79;reciprocity;859;20;380;400;1
9;80;reciprocity;926;40;380;420;1
9;81;reciprocity;1197;300;240;540;0
9;83;empathy;2249;340;180;520;0
9;84;empathy;974;380;40;420;0
10;1;empathy;2603;120;360;480;1
10;2;empathy;3060;360;120;480;1
10;3;empathy;3315;360;160;520;1
10;5;empathy;2615;380;100;480;1
10;6;empathy;1309;100;380;480;1
10;7;reciprocity;2430;320;220;540;1
10;8;reciprocity;1612;20;380;400;1
10;10;reciprocity;2383;240;300;540;1
10;11;reciprocity;3381;380;60;440;0
10;13;reciprocity;2224;100;380;480;1
10;14;reciprocity;3196;360;120;480;1
10;15;reciprocity;3495;300;240;540;1
10;16;empathy;2993;160;360;520;1
10;17;empathy;2123;380;60;440;0
10;18;empathy;1175;240;300;540;1
10;19;empathy;1331;40;380;420;1
10;20;empathy;1692;220;320;540;1
10;22;empathy;3454;320;220;540;1
10;23;empathy;2171;300;240;540;1
10;24;empathy;2627;300;240;540;1
10;25;empathy;2920;380;100;480;0
10;26;empathy;3621;380;40;420;0
10;27;empathy;889;160;360;520;1
10;28;reciprocity;1420;360;160;520;1
10;29;reciprocity;1448;160;360;520;1
10;30;reciprocity;811;120;360;480;1
10;31;reciprocity;1211;320;220;540;1
10;33;reciprocity;918;180;340;520;1
10;34;empathy;1436;40;380;420;1
10;35;empathy;721;20;380;400;1
10;36;empathy;3102;380;20;400;0
10;37;empathy;1699;360;160;520;1
10;38;empathy;974;280;280;560;1
10;39;empathy;3380;340;180;520;1
10;40;reciprocity;2906;380;20;400;0
10;41;reciprocity;989;20;380;400;1
10;42;reciprocity;1089;280;280;560;1
10;43;empathy;888;100;380;480;1
10;44;empathy;2150;120;360;480;1
10;45;empathy;1067;20;380;400;1
10;46;reciprocity;741;220;320;540;1
10;47;reciprocity;2798;380;20;400;0
